TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES FIIM;57.848.980/0001-02;BB ETF ÍNDICE BOVESPA B3 BR+ FUNDO DE ÍNDICE RESPONSABILIDADE LIMITADA;2025-05-31;919940;22798156.01;BRAZILIAN DEPOSITORY RECEIPT - BDR;BDR nível I;N;Para negociação;;;;;9149.00;93411.29;;;;PAGSEGURO BDR;;;;;;;;;;;
CLASSES FIIM;57.848.980/0001-02;BB ETF ÍNDICE BOVESPA B3 BR+ FUNDO DE ÍNDICE RESPONSABILIDADE LIMITADA;2025-05-31;919940;22798156.01;BRAZILIAN DEPOSITORY RECEIPT - BDR;BDR nível I;N;Para negociação;;;;;3811.00;424202.41;;;;XP DR1;;PJ;35306280000145;XP INC;;;;;;;
CLASSES FIIM;57.848.980/0001-02;BB ETF ÍNDICE BOVESPA B3 BR+ FUNDO DE ÍNDICE RESPONSABILIDADE LIMITADA;2025-05-31;919940;22798156.01;BRAZILIAN DEPOSITORY RECEIPT - BDR;BDR nível II;N;Para negociação;;;;;2821.00;114955.75;;;INBR32;;;;;;;;2022-06-20;;;;
CLASSES FIIM;57.848.980/0001-02;BB ETF ÍNDICE BOVESPA B3 BR+ FUNDO DE ÍNDICE RESPONSABILIDADE LIMITADA;2025-05-31;919940;22798156.01;BRAZILIAN DEPOSITORY RECEIPT - BDR;BDR não patrocinado;N;Para negociação;;;;;197917.00;2254274.63;;;;NU HOLDINGS DRN;;;;;;;;;;;
CLASSES FIIM;57.848.980/0001-02;BB ETF ÍNDICE BOVESPA B3 BR+ FUNDO DE ÍNDICE RESPONSABILIDADE LIMITADA;2025-05-31;919940;22798156.01;BRAZILIAN DEPOSITORY RECEIPT - BDR;BDR não patrocinado;N;Para negociação;;;;;2233.00;174888.56;;;;STONE CO DR1;;PJ;31752270000182;STONECO LTD;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;DISPONIBILIDADES;Outros;;Para negociação;;;;;;20969.77;;;;EXTERIOR CAIXA;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;16550.00;;;;DESP AUDITOR PROVISAO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;2915009.55;;;;COTAS   A RESGATAR;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;2200.00;;;;TX ESCRT FIX PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;3188.83;;;;AUDITORIA PROVISAO;;PJ;75476959000105;*** A Definir ***;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;1.22;;;;VAL A RECEBE;;PJ;22610500000188;VORTX DTVM;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;10378.19;;;;TAXA ADM PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;81382.02;;;;TAXA GEST?O PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;12036.45;;;;TX DISTRIBUI PROVISAO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A PAGAR;Outros;;Para negociação;;;;;;152771.18;;;;AJST FINANCE;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A RECEBER;Outros;;Para negociação;;;;;;9256.95;;;;TX FISCALIZ DIFERIDO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A RECEBER;Outros;;Para negociação;;;;;;5604.71;;;;REC SLIPPAGE;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A RECEBER;Outros;;Para negociação;;;;;;44540.98;;;;INVOIC BV 25 DIFERIDO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;VALORES A RECEBER;Outros;;Para negociação;;;;;;9.71;;;;Ajuste Cota Despesa;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;359559.00;121391619.36;;;BTCI;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;57.920.798/0001-07;BUENA VISTA NEOS BITCOIN HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921400;121527806.87;COTAS DE FUNDOS;;N;;;;;;2646741.00;3249322.83;;;;;;PJ;50628101000180;BEYOND SOBERANO FIF CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADO DI RESP LIMITADA;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;DISPONIBILIDADES;Outros;;Para negociação;;;;;;22695.86;;;;EXTERIOR CAIXA;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A PAGAR;Outros;;Para negociação;;;;;;19261.20;;;;TX DISTRIBUI PROVISAO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A PAGAR;Outros;;Para negociação;;;;;;16550.00;;;;DESP AUDITOR PROVISAO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A PAGAR;Outros;;Para negociação;;;;;;5000.00;;;;TAXA ADM PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A PAGAR;Outros;;Para negociação;;;;;;164828.08;;;;COTAS   A RESGATAR;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A PAGAR;Outros;;Para negociação;;;;;;2200.00;;;;TX ESCRT FIX PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A PAGAR;Outros;;Para negociação;;;;;;3188.83;;;;AUDITORIA PROVISAO;;PJ;75476959000105;*** A Definir ***;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A PAGAR;Outros;;Para negociação;;;;;;3457.71;;;;TAXA GEST?O PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A RECEBER;Outros;;Para negociação;;;;;;94193.26;;;;INVOIC BV 25 DIFERIDO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A RECEBER;Outros;;Para negociação;;;;;;7490.24;;;;VAL A RECEBE;;PJ;22610500000188;VORTX DTVM;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;VALORES A RECEBER;Outros;;Para negociação;;;;;;2857.47;;;;TX FISCALIZ DIFERIDO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;52393.00;13217048.67;;;IWMI;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;57.922.206/0001-96;BUENA VISTA NEOS RUSSELL 2000 HIGH INCOME INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921401;13345012.92;COTAS DE FUNDOS;;N;;;;;;175302.00;215213.24;;;;;;PJ;50628101000180;BEYOND SOBERANO FIF CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADO DI RESP LIMITADA;;;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;TÍTULOS PÚBLICOS;;;Para negociação;942.00;15618180.86;19171.00;315914042.36;70288.00;1170370466.39;;;;;2026-03-01;;;;;210100;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;2210.00;36544388.73;49219.00;819040740.32;;;;;2027-03-01;;;;;210100;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;TÍTULOS PÚBLICOS;;;Para negociação;7970.00;131979289.31;3855.00;64118974.71;25681.00;427642518.75;;;;;2025-09-01;;;;;210100;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;3564.00;58854467.04;19225.00;319793689.17;;;;;2027-09-01;;;;;210100;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;712.00;11719096.98;2240.00;37207380.52;;;;;2028-09-01;;;;;210100;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;1694.00;28031519.81;3069.00;51100935.42;;;;;2026-09-01;;;;;210100;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;DISPONIBILIDADES;Outros;;Para negociação;;;;;;51374.64;;;;DISPONIBILIDADES;;;;;;;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;VALORES A PAGAR;Outros;;Para negociação;;;;;;877700.57;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;VALORES A RECEBER;Outros;;Para negociação;;;;;;41694.85;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;MERCADO FUTURO - POSIÇÕES COMPRADAS;Contrato Futuro;;Para negociação;0.00;0.00;0.00;0.00;1663.00;-2157523.15;;;;S&P 500 - FUT ISP;;;;;;;;;;;
CLASSES FIIM;58.022.660/0001-53;IT NOW S&P 500 FUTURES QUANTO BRL FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;920496;2822206572.00;MERCADO FUTURO - POSIÇÕES COMPRADAS;Contrato Futuro;;Para negociação;0.00;0.00;0.00;0.00;109.00;-7004.34;;;;Microcontrato de ?ndice S&P500 - FUT WSP;;;;;;;;;;;
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;DISPONIBILIDADES;Outros;;Para negociação;;;;;;7709.44;;;;EXTERIOR CAIXA;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;VALORES A PAGAR;Outros;;Para negociação;;;;;;2200.00;;;;TX ESCRT FIX PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;VALORES A PAGAR;Outros;;Para negociação;;;;;;5000.00;;;;TAXA ADM PROVIS?O;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;VALORES A PAGAR;Outros;;Para negociação;;;;;;3188.83;;;;AUDITORIA PROVISAO;;PJ;75476959000105;*** A Definir ***;;;;;;;
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;VALORES A RECEBER;Outros;;Para negociação;;;;;;2857.47;;;;TX FISCALIZ DIFERIDO;;PJ;75476959000105;SEM DEFINI??O;;;;;;;
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;81.00;136927.28;;;ADSK;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;13.00;190229.70;;;MELI;;;;;MERCADOLIBRE INC;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;194.00;160807.23;;;QCOM;;;;;QUALCOMM INC.;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;176.00;157491.62;;;AMAT;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;99.00;108019.28;;;NXPI;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;73.00;86526.71;;;TEAM;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;331.00;152659.14;;;LRCX;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;327.00;78440.62;;;ON;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;310.00;246301.63;;;SNPS;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;87.00;321580.38;;;META;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;88.00;185403.05;;;MSTR;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;304.00;100725.22;;;MCHP;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;64.00;172218.23;;;CRWD;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;93.00;146371.64;;;ZS;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;32.00;134591.96;;;ASML;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;164.00;110362.42;;;DDOG;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;294.00;185844.56;;;AMD;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;311.00;363975.92;;;AMZN;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;35.00;151228.03;;;KLAC;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;251.00;86245.27;;;MRVL;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;575.00;443564.56;;;NVDA;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;92.00;150769.28;;;CDNS;;;;;*** A DEFINIR ***;N;;;102;BRASIL;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;58.348.330/0001-52;BUENA VISTA NASDAQ-100 HIGH BETA INDEX FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-05-31;921402;4237446.28;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;167.00;330298.65;;;TSLA;;;;;TESLA INC;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A1;AMERICAN STOCK EXCHANGE
